類別,電腦編號,里別,地址,地下樓層數,可容納人數,備註
一般住宅,CRA00722,鹽埕里,臺南市南區鹽埕里21鄰新興路469號,1.0,32人,"22.974931,120.18893"
一般住宅,CRA00723,鹽埕里,臺南市南區鹽埕里21鄰新興路467號,1.0,32人,"22.974944,120.188973"
一般住宅,CRA00724,鹽埕里,臺南市南區鹽埕里21鄰新興路465號,1.0,30人,"22.974948,120.189015"
一般住宅,CRA00725,鹽埕里,臺南市南區鹽埕里21鄰新興路463號,1.0,33人,"22.974951,120.189062"
一般住宅,CRA00726,鹽埕里,臺南市南區鹽埕里20鄰新興路461巷2號,1.0,80人,"22.974722,120.189048"
一般住宅,CRA00727,鹽埕里,臺南市南區鹽埕里19鄰新興路461巷14號,1.0,30人,"22.973548,120.188927"
一般住宅,CRA00728,鹽埕里,臺南市南區鹽埕里18鄰新興路461巷6弄9號,1.0,30人,"22.974262,120.188953"
一般住宅,CRA00729,鹽埕里,臺南市南區鹽埕里20鄰新興路461巷4弄1號,1.0,14人,"22.974592,120.189012"
鹽埕里活動中心,CRA00730,鹽埕里,臺南市南區鹽埕里9鄰塩埕路157號,1.0,200人,"22.968499,120.188514"
日新國小,CRA00731,鹽埕里,臺南市南區鹽埕里11鄰金華路一段473號,1.0,353人,"22.973331,120.190475"
臺南市政府國宅局,CRA00732,光明里,臺南市南區光明里15鄰新興路541號,2.0,1600人,"22.973749,120.18558"
公寓,CRA00733,光明里,臺南市南區光明里17鄰新建路17巷13號,1.0,120人,"22.973077,120.186038"
一般住宅,CRA00734,光明里,臺南市南區光明里9鄰新建路19巷46號,1.0,77人,"22.972249,120.18713"
一般住宅,CRA00735,光明里,臺南市南區光明里9鄰新建路19巷48號,1.0,81人,"22.972228,120.187175"
臺南市政府市場管理課,CRA00736,開南里,臺南市南區開南里15鄰新建路47號,2.0,5797人,"22.966999,120.185539"
臺南市政府國宅局,CRA00737,光明里,臺南市南區光明里2鄰新興路539號,2.0,1600人,"22.974045,120.186105"
一般住宅,CRA00738,光明里,臺南市南區光明里8鄰新興路533巷33弄38號,1.0,54人,"22.973527,120.188175"
一般住宅,CRA00739,光明里,臺南市南區光明里6鄰新興路533巷3號,1.0,28人,"22.974342,120.187186"
一般住宅,CRA00740,光明里,臺南市南區光明里6鄰新興路533巷5號,1.0,28人,"22.974302,120.187203"
一般住宅,CRA00741,光明里,臺南市南區光明里6鄰新興路533巷7號,1.0,28人,"22.974266,120.187208"
一般住宅,CRA00742,光明里,臺南市南區光明里6鄰新興路533巷9號,1.0,28人,"22.974231,120.187214"
一般住宅,CRA00743,光明里,臺南市南區光明里6鄰新興路533巷11號,1.0,42人,"22.974184,120.187216"
一般住宅,CRA00744,光明里,臺南市南區光明里8鄰新興路533巷35號,1.0,34人,"22.97324,120.187364"
一般住宅,CRA00745,光明里,臺南市南區光明里8鄰新興路533巷37號,1.0,34人,"22.973206,120.187365"
一般住宅,CRA00746,光明里,臺南市南區光明里8鄰新興路533巷39號,1.0,34人,"22.97317,120.187379"
一般住宅,CRA00747,光明里,臺南市南區光明里8鄰新興路533巷41號,1.0,34人,"22.973134,120.187383"
一般住宅,CRA00748,光明里,臺南市南區光明里9鄰新興路533巷45號,1.0,34人,"22.973039,120.187386"
一般住宅,CRA00749,光明里,臺南市南區光明里9鄰新興路533巷47號,1.0,34人,"22.973001,120.187383"
一般住宅,CRA00750,光明里,臺南市南區光明里9鄰新興路533巷49號,1.0,34人,"22.97297,120.187388"
一般住宅,CRA00751,光明里,臺南市南區光明里9鄰新興路533巷51號,1.0,34人,"22.972933,120.187389"
一般住宅,CRA00752,光明里,臺南市南區光明里9鄰新興路533巷55號,1.0,34人,"22.972859,120.187393"
一般住宅,CRA00753,光明里,臺南市南區光明里9鄰新興路533巷53號,1.0,32人,"22.972894,120.187389"
一般住宅,CRA00754,光明里,臺南市南區光明里9鄰新興路533巷57號,1.0,32人,"22.972822,120.187393"
一般住宅,CRA00755,光明里,臺南市南區光明里9鄰新興路533巷59號,1.0,32人,"22.972785,120.187393"
一般住宅,CRA00756,光明里,臺南市南區光明里6鄰新興路513號,1.0,141人,"22.974691,120.187453"
一般住宅,CRA00757,光明里,臺南市南區光明里6鄰新興路515號,1.0,141人,"22.974692,120.187411"
一般住宅,CRA00758,光明里,臺南市南區光明里6鄰新興路517號,1.0,141人,"22.974689,120.187366"
一般住宅,CRA00759,光明里,臺南市南區光明里6鄰新興路533巷1弄3號,1.0,48人,"22.974488,120.187151"
一般住宅,CRA00760,光明里,臺南市南區光明里6鄰新興路533巷1弄9號,1.0,48人,"22.974501,120.187316"
一般住宅,CRA00761,光明里,臺南市南區光明里6鄰新興路533巷1弄15號,1.0,48人,"22.974526,120.187478"
一般住宅,CRA00762,光明里,臺南市南區光明里6鄰新興路533巷1弄5號,1.0,48人,"22.974492,120.187207"
一般住宅,CRA00763,光明里,臺南市南區光明里6鄰新興路533巷1弄4號,1.0,96人,"22.974333,120.187376"
一般住宅,CRA00764,光明里,臺南市南區光明里6鄰新興路533巷1弄6號,1.0,96人,"22.974342,120.187434"
一般住宅,CRA00765,光明里,臺南市南區光明里6鄰新興路533巷15弄1號,1.0,49人,"22.974219,120.187325"
一般住宅,CRA00766,光明里,臺南市南區光明里6鄰新興路533巷15弄3號,1.0,48人,"22.974222,120.187383"
一般住宅,CRA00767,光明里,臺南市南區光明里6鄰新興路533巷15弄5號,1.0,48人,"22.974229,120.187445"
一般住宅,CRA00768,光明里,臺南市南區光明里6鄰新興路533巷1弄2號,1.0,54人,"22.974326,120.18731"
一般住宅,CRA00769,光明里,臺南市南區光明里8鄰新興路533巷33弄32號,1.0,113人,"22.973462,120.188085"
一般住宅,CRA00770,光明里,臺南市南區光明里8鄰新興路533巷33弄34號,1.0,73人,"22.973481,120.188119"
一般住宅,CRA00771,光明里,臺南市南區光明里8鄰新興路533巷33弄2號,1.0,68人,"22.973306,120.18735"
一般住宅,CRA00772,光明里,臺南市南區光明里8鄰新興路533巷33弄6號,1.0,106人,"22.973312,120.187488"
一般住宅,CRA00773,光明里,臺南市南區光明里8鄰新興路533巷43弄2號,1.0,30人,"22.972978,120.187498"
一般住宅,CRA00774,光明里,臺南市南區光明里8鄰新興路533巷43弄4號,1.0,30人,"22.972968,120.187539"
一般住宅,CRA00775,光明里,臺南市南區光明里8鄰新興路533巷43弄8號,1.0,30人,"22.972977,120.187614"
一般住宅,CRA00776,光明里,臺南市南區光明里8鄰新興路533巷43弄33號,1.0,61人,"22.973072,120.188329"
一般住宅,CRA00777,光明里,臺南市南區光明里8鄰新興路533巷43弄31號,1.0,61人,"22.973085,120.188291"
一般住宅,CRA00778,光明里,臺南市南區光明里8鄰新興路533巷43弄29號,1.0,61人,"22.973108,120.18825"
一般住宅,CRA00779,光明里,臺南市南區光明里8鄰新興路533巷43弄10號,1.0,30人,"22.972988,120.187652"
一般住宅,CRA00780,光明里,臺南市南區光明里8鄰新興路533巷43弄12號,1.0,30人,"22.972977,120.187693"
一般住宅,CRA00781,光明里,臺南市南區光明里9鄰新興路533巷61弄1號,1.0,30人,"22.972835,120.187501"
一般住宅,CRA00782,光明里,臺南市南區光明里9鄰新興路533巷61弄3號,1.0,30人,"22.972842,120.187539"
一般住宅,CRA00783,光明里,臺南市南區光明里9鄰新興路533巷61弄5號,1.0,30人,"22.97284,120.18758"
一般住宅,CRA00784,光明里,臺南市南區光明里9鄰新興路533巷61弄7號,1.0,30人,"22.972845,120.187622"
一般住宅,CRA00785,光明里,臺南市南區光明里9鄰新興路533巷61弄9號,1.0,30人,"22.972843,120.187663"
一般住宅,CRA00786,光明里,臺南市南區光明里9鄰新興路533巷61弄11號,1.0,30人,"22.972854,120.187704"
一般住宅,CRA00787,光明里,臺南市南區光明里8鄰利南街211號,1.0,50人,"22.973231,120.188382"
公寓,CRA00788,開南里,臺南市南區開南里17鄰新建路24巷1號,1.0,313人,"22.969522,120.184934"
臺南市政府國宅局,CRA00789,開南里,臺南市南區開南里18鄰新建路33巷3號,2.0,1124人,"22.969953,120.186204"
臺南市政府市場管理課,CRA00790,開南里,臺南市南區開南里15鄰新建路49巷3號,2.0,667人,"22.966896,120.185918"
臺南市政府國宅局,CRA00791,開南里,臺南市南區開南里18鄰新建路33巷1號,2.0,3728人,"22.969968,120.185573"
大樓,CRA00792,開南里,臺南市南區開南里7鄰中華西路一段8巷1號,2.0,120人,"22.964435,120.184123"
永華國小,CRA00793,開南里,臺南市南區開南里9鄰中華西路一段2巷17號,1.0,3240人,"22.963615,120.185864"
一般住宅,CRA00794,彰南里,臺南市南區彰南里3鄰新愛路22號,1.0,312人,"22.975262,120.180631"
一般住宅,CRA00795,彰南里,臺南市南區彰南里3鄰新愛路15號,1.0,186人,"22.974471,120.181051"
一般住宅,CRA00796,彰南里,臺南市南區彰南里3鄰新愛路17號,1.0,202人,"22.97444,120.180831"
一般住宅,CRA00797,彰南里,臺南市南區彰南里3鄰新愛路24號,1.0,301人,"22.975197,120.180355"
一般住宅,CRA00798,彰南里,臺南市南區彰南里3鄰新愛路28號,1.0,268人,"22.975161,120.179796"
一般住宅,CRA00799,彰南里,臺南市南區彰南里3鄰新愛路21號,1.0,242人,"22.974402,120.180335"
一般住宅,CRA00800,彰南里,臺南市南區彰南里3鄰新愛路13號,1.0,236人,"22.974443,120.18129"
一般住宅,CRA00801,彰南里,臺南市南區彰南里3鄰新愛路5號,1.0,250人,"22.974406,120.182221"
華夏,CRA00802,彰南里,臺南市南區彰南里3鄰新愛路27號,1.0,367人,"22.974568,120.179284"
一般住宅,CRA00803,彰南里,臺南市南區彰南里3鄰新愛路20號,1.0,194人,"22.975263,120.180902"
一般住宅,CRA00804,彰南里,臺南市南區彰南里11鄰新忠路2號,1.0,346人,"22.9797,120.184269"
一般住宅,CRA00805,彰南里,臺南市南區彰南里11鄰新忠路27號,1.0,164人,"22.979068,120.180443"
一般住宅,CRA00806,彰南里,臺南市南區彰南里11鄰新忠路20號,1.0,222人,"22.979872,120.1801"
一般住宅,CRA00807,彰南里,臺南市南區彰南里11鄰新忠路26號,1.0,272人,"22.980091,120.17955"
一般住宅,CRA00808,彰南里,臺南市南區彰南里11鄰新忠路33號,1.0,240人,"22.979123,120.179457"
一般住宅,CRA00809,彰南里,臺南市南區彰南里11鄰新忠路8號,1.0,536人,"22.980293,120.182813"
一般住宅,CRA00810,彰南里,臺南市南區彰南里11鄰新忠路15號,1.0,186人,"22.979043,120.181951"
一般住宅,CRA00811,彰南里,臺南市南區彰南里11鄰新忠路12號,1.0,696人,"22.980024,120.181856"
一般住宅,CRA00812,彰南里,臺南市南區彰南里2鄰新樂路12號,1.0,194人,"22.978438,120.177497"
一般住宅,CRA00813,彰南里,臺南市南區彰南里2鄰新樂路28號,1.0,278人,"22.975805,120.177066"
一般住宅,CRA00814,彰南里,臺南市南區彰南里2鄰新樂路36號,1.0,209人,"22.974734,120.176821"
一般住宅,CRA00815,彰南里,臺南市南區彰南里2鄰新樂路16號,1.0,232人,"22.978103,120.177657"
一般住宅,CRA00816,彰南里,臺南市南區彰南里3鄰新樂路29號,1.0,305人,"22.974209,120.177972"
一般住宅,CRA00817,彰南里,臺南市南區彰南里2鄰新樂路34號,1.0,641人,"22.975007,120.176818"
一般住宅,CRA00818,彰南里,臺南市南區彰南里2鄰新樂路10號,1.0,305人,"22.97867,120.177623"
一般住宅,CRA00819,彰南里,臺南市南區彰南里3鄰新信路26號,1.0,352人,"22.973896,120.179156"
一般住宅,CRA00820,彰南里,臺南市南區彰南里3鄰新信路20號,1.0,645人,"22.973784,120.180068"
一般住宅,CRA00821,彰南里,臺南市南區彰南里3鄰新信路22號,1.0,314人,"22.973858,120.179734"
一般住宅,CRA00822,彰南里,臺南市南區彰南里11鄰新孝路206號,1.0,289人,"22.978589,120.181697"
一般住宅,CRA00823,彰南里,臺南市南區彰南里3鄰新仁路27號,1.0,230人,"22.975888,120.179277"
一般住宅,CRA00824,彰南里,臺南市南區彰南里3鄰新仁路3號,1.0,316人,"22.975936,120.182671"
一般住宅,CRA00825,彰南里,臺南市南區彰南里12鄰新仁路18號,1.0,3830人,"22.976831,120.18095"
一般住宅,CRA00826,彰南里,臺南市南區彰南里11鄰新忠路14號,1.0,3219人,"22.9802,120.181137"
一般住宅,CRA00827,彰南里,臺南市南區彰南里4鄰新平路24號,1.0,170人,"22.965114,120.178872"
一般住宅,CRA00828,彰南里,臺南市南區彰南里2鄰新平路27號,1.0,277人,"22.963422,120.176901"
一般住宅,CRA00829,彰南里,臺南市南區彰南里4鄰新和路11號,1.0,133人,"22.967056,120.180608"
一般住宅,CRA00830,彰南里,臺南市南區彰南里7鄰新義南路48號,1.0,180人,"22.968851,120.176109"
一般住宅,CRA00831,彰南里,臺南市南區彰南里10鄰新義南路1號,1.0,166人,"22.969714,120.182362"
一般住宅,CRA00832,彰南里,臺南市南區彰南里10鄰新義路12號,1.0,209人,"22.970987,120.180083"
一般住宅,CRA00833,彰南里,臺南市南區彰南里10鄰新義路10號,1.0,164人,"22.970866,120.180695"
一般住宅,CRA00834,彰南里,臺南市南區彰南里2鄰新樂路88號,1.0,180人,"22.964849,120.175709"
一般住宅,CRA00835,彰南里,臺南市南區彰南里2鄰新樂路76號,1.0,200人,"22.967669,120.174124"
一般住宅,CRA00836,彰南里,臺南市南區彰南里2鄰新樂路72號,1.0,200人,"22.968157,120.173624"
一般住宅,CRA00837,彰南里,臺南市南區彰南里2鄰新樂路46號,1.0,164人,"22.972625,120.176218"
一般住宅,CRA00838,彰南里,臺南市南區彰南里10鄰新樂路43號,1.0,153人,"22.971205,120.176993"
一般住宅,CRA00839,彰南里,臺南市南區彰南里4鄰新和路31號,1.0,248人,"22.967155,120.178055"
一般住宅,CRA00840,同安里,臺南市南區同安里3鄰灣裡路351巷6號,1.0,40人,"22.924735,120.183295"
一般住宅,CRA00841,同安里,臺南市南區同安里3鄰灣裡路361號,1.0,26人,"22.924544,120.183048"
一般住宅,CRA00842,同安里,臺南市南區同安里3鄰灣裡路365號,1.0,26人,"22.924478,120.183114"
一般住宅,CRA00843,佛壇里,臺南市南區佛壇里7鄰明興路1354號,1.0,133人,"22.922577,120.184582"
一般住宅,CRA00844,佛壇里,臺南市南區佛壇里7鄰明興路1352號,1.0,140人,"22.922602,120.184578"
一般住宅,CRA00845,佛壇里,臺南市南區佛壇里7鄰明興路1350號,1.0,132人,"22.922646,120.184571"
一般住宅,CRA00846,佛壇里,臺南市南區佛壇里7鄰明興路1348號,1.0,140人,"22.922688,120.184585"
一般住宅,CRA00847,佛壇里,臺南市南區佛壇里7鄰明興路1346號,1.0,136人,"22.92272,120.184586"
一般住宅,CRA00848,佛壇里,臺南市南區佛壇里7鄰明興路1344號,1.0,136人,"22.92275,120.184593"
一般住宅,CRA00849,佛壇里,臺南市南區佛壇里7鄰明興路1340號,1.0,137人,"22.92282,120.184595"
一般住宅,CRA00850,佛壇里,臺南市南區佛壇里7鄰明興路1338號,1.0,137人,"22.922867,120.184603"
一般住宅,CRA00851,佛壇里,臺南市南區佛壇里7鄰明興路1336號,1.0,137人,"22.922899,120.184607"
一般住宅,CRA00852,佛壇里,臺南市南區佛壇里7鄰明興路1334號,1.0,136人,"22.922934,120.184607"
一般住宅,CRA00853,佛壇里,臺南市南區佛壇里7鄰明興路1332號,1.0,136人,"22.922971,120.184611"
一般住宅,CRA00854,佛壇里,臺南市南區佛壇里7鄰明興路1330號,1.0,134人,"22.922998,120.184619"
一般住宅,CRA00855,佛壇里,臺南市南區佛壇里7鄰明興路1328號,1.0,134人,"22.923047,120.184642"
一般住宅,CRA00856,佛壇里,臺南市南區佛壇里9鄰明興路1408號,1.0,140人,"22.921455,120.184378"
一般住宅,CRA00857,佛壇里,臺南市南區佛壇里9鄰明興路1392號,1.0,146人,"22.921752,120.184466"
一般住宅,CRA00858,佛壇里,臺南市南區佛壇里9鄰明興路1390號,1.0,146人,"22.9218,120.18446"
一般住宅,CRA00859,佛壇里,臺南市南區佛壇里9鄰明興路1388號,1.0,158人,"22.921845,120.184479"
一般住宅,CRA00860,佛壇里,臺南市南區佛壇里9鄰明興路1386號,1.0,140人,"22.921876,120.18449"
一般住宅,CRA00861,佛壇里,臺南市南區佛壇里9鄰明興路1384號,1.0,168人,"22.921911,120.184494"
一般住宅,CRA00862,佛壇里,臺南市南區佛壇里9鄰明興路1382號,1.0,168人,"22.921946,120.1845"
一般住宅,CRA00863,佛壇里,臺南市南區佛壇里9鄰明興路1380號,1.0,134人,"22.921993,120.18449"
一般住宅,CRA00864,佛壇里,臺南市南區佛壇里9鄰明興路1378號,1.0,152人,"22.922025,120.184504"
一般住宅,CRA00865,佛壇里,臺南市南區佛壇里9鄰明興路1374號,1.0,160人,"22.922098,120.184507"
一般住宅,CRA00866,佛壇里,臺南市南區佛壇里9鄰明興路1376號,1.0,160人,"22.922066,120.184518"
一般住宅,CRA00867,佛壇里,臺南市南區佛壇里9鄰明興路1372號,1.0,144人,"22.922145,120.184533"
一般住宅,CRA00868,佛壇里,臺南市南區佛壇里9鄰明興路1370號,1.0,144人,"22.92217,120.184539"
省躬國小,CRA00869,省躬里,臺南市南區省躬里6鄰灣裡路70號,1.0,153人,"22.932497,120.180342"
華友聯建設大樓,CRA00870,省躬里,臺南市南區省躬里14鄰萬年三街250號,2.0,4049人,"22.93399,120.187411"
華友聯建設大樓,CRA00871,省躬里,臺南市南區省躬里14鄰萬年五街355號,2.0,2668人,"22.933803,120.188202"
台南市消防局灣裡分隊,CRA00873,省躬里,臺南市南區省躬里15鄰灣裡路61巷6號,1.0,104人,"22.932856,120.181366"
南寧國中,CRA00875,省躬里,臺南市南區省躬里13鄰萬年路167號,1.0,400人,"22.93534,120.186504"
灣裡聯合活動中心,CRA00876,省躬里,臺南市南區省躬里15鄰灣裡路67號,1.0,2061人,"22.932276,120.180792"
一般住宅,CRA00877,興農里,臺南市南區興農里12鄰明興路1107號,1.0,113人,"22.928356,120.186409"
